location_id,borough,borough_id,latitude,longitude,listing_id
1,Clinton Hill,2,40.68371,-73.96461,1312228
2,Hell's Kitchen,3,40.76661,-73.9881,45277537
3,Chelsea,3,40.75076357,-73.99460515,97135399
4,Washington Heights,3,40.8356,-73.9425,3857863
5,Murray Hill,3,40.75112,-73.9786,40896611
6,Hell's Kitchen,3,40.75995,-73.99296,49584983
7,Hell's Kitchen,3,40.76737,-73.98787,45457047
8,Hell's Kitchen,3,40.76519,-73.99013,45847112
9,Williamsburg,2,40.71153,-73.95312,19280212
10,Sunset Park,2,40.65891327,-73.98958973,89568161
11,Astoria,4,40.76068,-73.90926,17367484
12,Williamsburg,2,40.7132,-73.96176,22066430
13,Financial District,3,40.70999354,-74.00499963,92997846
14,Sunnyside,4,40.74347,-73.91396,26448665
15,Washington Heights,3,40.83969,-73.93861,28224871
16,Midtown,3,40.76176,-73.97659,29923599
17,East Elmhurst,4,40.76529,-73.86361,23053827
18,Upper West Side,3,40.79283,-73.9719,34718504
19,West Village,3,40.73888,-74.00343,39022484
20,Kensington,2,40.64304,-73.97964,34511726
21,Williamsburg,2,40.71336,-73.95495,35376453
22,Bushwick,2,40.70477,-73.92671,34621385
23,Red Hook,2,40.67673,-74.00194,36819630
24,Tribeca,3,40.71446,-74.00826,35574095
25,Hell's Kitchen,3,40.7603457,-73.9877968,95072681
26,Woodside,4,40.74376,-73.90008,40658238
27,Roosevelt Island,3,40.76381,-73.94959,39558009
28,Concourse Village,1,40.82859,-73.91957,39899915
29,Williamsburg,2,40.71905,-73.95937,7070705
30,Harlem,3,40.82378,-73.9508,59351240
31,Williamsburg,2,40.71265,-73.96539,45938560
32,Flatbush,2,40.65442,-73.95565,46156111
33,Williamsburg,2,40.707258,-73.9339721,95277087
34,University Heights,1,40.85615,-73.9152,48194167
35,Flushing,4,40.75972,-73.81527,66176169
36,Midtown,3,40.75408,-73.97071,235951
37,East Elmhurst,4,40.76366,-73.86133,48298348
38,Greenpoint,2,40.73626,-73.95634,367810
39,Midtown,3,40.75282,-73.97315,271694
40,Washington Heights,3,40.84387,-73.94179,13213869
41,Clinton Hill,2,40.69257,-73.96887,13325767
42,Ridgewood,4,40.70349,-73.90875,48676880
43,Cypress Hills,2,40.68693,-73.87378,47942202
44,Flushing,4,40.75713694,-73.81348864,88136177
45,Prince's Bay,5,40.52339,-74.20517,39125813
46,Kensington,2,40.63866,-73.9715,1126944
47,Port Richmond,5,40.62866,-74.14578,53832868
48,East Village,3,40.72154,-73.98174,1027808
49,Astoria,4,40.76299,-73.92416,1203627
50,Upper West Side,3,40.79296,-73.96499,1146653
51,Flushing,4,40.75869,-73.80992,843491
52,Clason Point,1,40.8159,-73.86486,20801864
53,Williamsburg,2,40.70824,-73.94681,3840324
54,Bedford-Stuyvesant,2,40.68401,-73.95626,4089102
55,Gravesend,2,40.6023553,-73.9902915,84798275
56,Long Island City,4,40.74726,-73.94574,48851559
57,Gramercy,3,40.7338,-73.98532,48867046
58,Greenpoint,2,40.72623,-73.94128,3359510
59,East Flatbush,2,40.64546,-73.9429,72479895
60,East Harlem,3,40.80303,-73.93888,3394517
61,Kensington,2,40.63367036,-73.97068362,68123171
62,Washington Heights,3,40.85373,-73.93614,49057864
63,St. George,5,40.64557,-74.08443,43197566
64,Boerum Hill,2,40.68574,-73.99055,4847177
65,South Ozone Park,4,40.66493199,-73.81553072,80717206
66,Chelsea,3,40.74766,-73.99227,49124837
67,Park Slope,2,40.66923,-73.98134,6523409
68,Crown Heights,2,40.67820796,-73.95278474,83983948
69,Wakefield,1,40.88353,-73.85161,64873302
70,Forest Hills,4,40.73234628,-73.84721232,70218205
71,Springfield Gardens,4,40.67406,-73.76267,72232877
72,North Riverdale,1,40.90341,-73.90199,25476838
73,Belmont,1,40.85532,-73.88953,70200519
74,Corona,4,40.736906,-73.861374,76259917
75,Tremont,1,40.84208,-73.8911,62050364
76,Flatbush,2,40.64640857,-73.95306681,99573122
77,East Flatbush,2,40.64509,-73.94641,49275777
78,West Village,3,40.733143,-74.009605,51425482
79,Elmhurst,4,40.73279,-73.87233,56455266
80,4 Village,4,40.72122,-73.75003,28838614
81,Midtown,3,40.76301,-73.97743,52553133
82,Midtown,3,40.76314,-73.97703,52553514
83,Midtown,3,40.76344,-73.97524,52553544
84,Bedford-Stuyvesant,2,40.68322,-73.91827,49732450
85,Greenpoint,2,40.73261,-73.95662,52566357
86,Prospect-Lefferts Gardens,2,40.65823,-73.95602,50504090
87,Harlem,3,40.81204,-73.94234,50802956
88,Elmhurst,4,40.72826122,-73.87504158,84809649
89,Washington Heights,3,40.83501,-73.93934,15158194
90,Fort Greene,2,40.68794,-73.97203,84908593
91,Harlem,3,40.82022269,-73.94580424,94500728
92,Hell's Kitchen,3,40.75704,-73.99068,10254902
93,Chelsea,3,40.73867,-73.99878,50915627
94,East Flatbush,2,40.6398509,-73.9366136,51143675
95,Financial District,3,40.70401,-74.00919,51901717
96,Midtown,3,40.755878,-73.963348,51821915
97,Sunnyside,4,40.74431,-73.92326,51196430
98,Astoria,4,40.76769,-73.91048,53384597
99,Bedford-Stuyvesant,2,40.68977,-73.95835,9548422
100,Allerton,1,40.859352,-73.864983,60201937
101,Bushwick,2,40.70095,-73.91389,68116440
102,Sunnyside,4,40.7435,-73.915,13187006
103,Boerum Hill,2,40.68812,-73.9854,9725508
104,Bushwick,2,40.69679,-73.91672,83116788
105,Upper West Side,3,40.78823,-73.96957,58342856
106,Bushwick,2,40.70541,-73.92392,41567947
107,Bedford-Stuyvesant,2,40.68884468,-73.9303994,10017375
108,Bedford-Stuyvesant,2,40.68561,-73.94407,39702571
109,Upper East Side,3,40.77328,-73.95003,42888442
110,Bedford-Stuyvesant,2,40.68438,-73.95666,53662451
111,Bushwick,2,40.6882214,-73.9141898,89890464
112,Crown Heights,2,40.67764152,-73.941112,94557759
113,Bushwick,2,40.69005,-73.92008,46070335
114,Bedford-Stuyvesant,2,40.68834,-73.95842,26641779
115,Bedford-Stuyvesant,2,40.68295,-73.91738,43744465
116,Bushwick,2,40.68769,-73.91788,83243
117,Bedford-Stuyvesant,2,40.68278,-73.94362,59216083
118,Upper East Side,3,40.7749268,-73.9481632,74185610
119,Bedford-Stuyvesant,2,40.67985,-73.90589,64868650
120,Bedford-Stuyvesant,2,40.68358,-73.95284,32354513
121,Bedford-Stuyvesant,2,40.6830561,-73.9211135,80923034
122,Upper West Side,3,40.80007,-73.95926,51288172
123,Williamsburg,2,40.71621,-73.95665,49755231
124,Richmond Hill,4,40.695188,-73.8350487,69212533
125,Bushwick,2,40.68653,-73.91388,29990168
126,Greenpoint,2,40.72555,-73.95576,52855744
127,Kips Bay,3,40.74293,-73.97318,44189936
128,Bushwick,2,40.6864157,-73.9095853,83647123
129,East Harlem,3,40.79398829,-73.94719684,80097521
130,Greenpoint,2,40.7208,-73.94238,17434977
131,Williamsburg,2,40.70866,-73.95203,73180030
132,Bushwick,2,40.6915,-73.9123,70085036
133,Bushwick,2,40.68648,-73.9155,46695446
134,Morningside Heights,3,40.8027795,-73.95851182,85796772
135,Bedford-Stuyvesant,2,40.68456,-73.9201,66147982
136,Bushwick,2,40.68278571,-73.90693266,92390070
137,Upper East Side,3,40.7742384,-73.9486798,87588912
138,Bushwick,2,40.68972,-73.91105,53494944
139,Williamsburg,2,40.71806,-73.95905,89653667
140,Upper East Side,3,40.77255,-73.94665,53364824
141,Bushwick,2,40.68941,-73.91857,50652330
142,East Harlem,3,40.79681,-73.94515,18971993
143,Bushwick,2,40.68776,-73.90614,50971404
144,Williamsburg,2,40.70709674,-73.94905174,79207157
145,Chelsea,3,40.74612142,-73.99250682,99347290
146,Williamsburg,2,40.70662,-73.94778,53340040
147,Harlem,3,40.80167374,-73.95898186,70610307
148,Harlem,3,40.81167172,-73.94215547,10162291
149,East Harlem,3,40.79024,-73.94791,54926740
150,East Harlem,3,40.7955675,-73.95002258,67093554
151,Harlem,3,40.80045,-73.9538,50879115
152,Flatlands,2,40.62478,-73.92881,48547934
153,Upper West Side,3,40.79751,-73.9707,51966299
154,Chelsea,3,40.75013945,-74.00272135,98677868
155,Bedford-Stuyvesant,2,40.68183,-73.92113,52967909
156,Upper East Side,3,40.78225,-73.95408,45578986
157,Upper East Side,3,40.78118,-73.95306,18359018
158,Williamsburg,2,40.71499,-73.9463,9324841
159,Williamsburg,2,40.71147,-73.94896,37002006
160,Harlem,3,40.81011,-73.94404,15343302
161,Upper East Side,3,40.75966,-73.96124,5231817
162,Upper East Side,3,40.78185234,-73.94543096,87042009
163,East Harlem,3,40.78695,-73.94853,74474940
164,Chelsea,3,40.75398,-73.99982,4472978
165,Upper East Side,3,40.77810632,-73.9543089,80316482
166,Upper East Side,3,40.77668313,-73.94496253,45378043
167,Upper East Side,3,40.78155,-73.9564,85928326
168,St. Albans,4,40.70495,-73.75051,76291372
169,Flatbush,2,40.63308,-73.95073,65657244
170,Upper East Side,3,40.78213,-73.95269,46335178
171,Bay Ridge,2,40.62159,-74.02258,52973793
172,SoHo,3,40.72308561,-74.00409227,98444563
173,East Village,3,40.72544,-73.9805,707396
174,Lower East Side,3,40.71312013,-73.98702905,99372570
175,Kensington,2,40.64344,-73.98187,51510371
176,St. Albans,4,40.69251,-73.75652,69973939
177,East Village,3,40.72561549,-73.98405861,65144971
178,Lower East Side,3,40.7152693,-73.98147783,91257435
179,East Village,3,40.72585,-73.98542,721762
180,Upper West Side,3,40.79512,-73.96325,12190880
181,Upper East Side,3,40.77669,-73.95299,10067909
182,Harlem,3,40.80272,-73.95316,318021
183,Williamsburg,2,40.70765,-73.94983,49835791
184,Williamsburg,2,40.71307,-73.95633,52824025
185,Bushwick,2,40.6898,-73.92042,50695926
186,Upper East Side,3,40.7794,-73.95096,198478
187,West Brighton,5,40.62872,-74.12154,8664611
188,Bushwick,2,40.6905,-73.91028,81101907
189,Harlem,3,40.80296,-73.95639,87896873
190,Morningside Heights,3,40.80634,-73.95905,77601373
191,Bedford-Stuyvesant,2,40.68697,-73.91785,40347199
192,Bushwick,2,40.68811035,-73.91184235,15381675
193,Harlem,3,40.8174733,-73.9441909,84654641
194,Bedford-Stuyvesant,2,40.69152,-73.95548,43725737
195,Chelsea,3,40.73961,-73.99441,53292314
196,East Flatbush,2,40.64434,-73.92383,6685220
197,Flushing,4,40.74821,-73.82934,33276141
198,Harlem,3,40.8096,-73.94712,3780113
199,Parkchester,1,40.82949,-73.87561,94060039
200,Harlem,3,40.79977798,-73.95462799,51307520
201,Brownsville,2,40.6641821,-73.9129914,64762385
202,Harlem,3,40.8236919,-73.94452252,89271548
203,Woodside,4,40.75193,-73.90049,52611423
204,Ozone Park,4,40.68315,-73.84434,47812540
205,Bedford-Stuyvesant,2,40.69171,-73.95997,4058515
206,Crown Heights,2,40.67545,-73.96096,176135
207,Clinton Hill,2,40.69375,-73.96576,3791325
208,Crown Heights,2,40.66504,-73.95155,62305245
209,Williamsburg,2,40.71406,-73.96749,646458
210,Bushwick,2,40.69398,-73.91984,49733510
211,Jackson Heights,4,40.7553,-73.88112,70749621
212,Bay Ridge,2,40.63246,-74.02771,56366119
213,Richmond Hill,4,40.70054,-73.82785,4452723
214,Bedford-Stuyvesant,2,40.69242,-73.94891,31473340
215,Bedford-Stuyvesant,2,40.68579,-73.94151,27731269
216,Upper East Side,3,40.772422,-73.95019308,81150920
217,East Flatbush,2,40.65104,-73.95223,43381881
218,Morningside Heights,3,40.80504404,-73.96664183,89208918
219,Harlem,3,40.80788,-73.95148,51023989
220,Bedford-Stuyvesant,2,40.6797,-73.91035,54753978
221,Murray Hill,3,40.74433,-73.97167,77602762
222,Williamsburg,2,40.7132156,-73.9563231,68989279
223,Williamsburg,2,40.71679,-73.95675,49545608
224,Bedford-Stuyvesant,2,40.68316,-73.91214,37245813
225,Williamsburg,2,40.70587073,-73.95514795,36115258
226,Greenpoint,2,40.73778,-73.95366,294263
227,Upper East Side,3,40.76117,-73.96505,50762178
228,Sunset Park,2,40.63827,-74.0164,45690330
229,Bedford-Stuyvesant,2,40.68262,-73.94142,52754282
230,Harlem,3,40.80652,-73.94709,14882046
231,Chelsea,3,40.74953,-73.99849,74190476
232,Harlem,3,40.80663,-73.94609,32943764
233,Flatbush,2,40.63921,-73.96285,14882309
234,Lower East Side,3,40.7193634,-73.985112,66893494
235,Bedford-Stuyvesant,2,40.68972,-73.94611,62176356
236,Crown Heights,2,40.67377,-73.92823,11528951
237,Flushing,4,40.74652,-73.82657,53920517
238,St. Albans,4,40.68775,-73.75868,74074348
239,Flatbush,2,40.6392,-73.96256,14826817
240,South Ozone Park,4,40.6656,-73.81383,48982500
241,Corona,4,40.73717,-73.86495,45723636
242,Williamsburg,2,40.71135,-73.94946,41322723
243,Kew Gardens,4,40.70382,-73.83087,71104354
244,Washington Heights,3,40.8493,-73.93821,32847146
245,Elmhurst,4,40.72737,-73.87623,44340470
246,Fort Greene,2,40.69426,-73.973,35479956
247,Park Slope,2,40.67693617,-73.9828188,84276325
248,Bedford-Stuyvesant,2,40.68415,-73.9565,30539307
249,Flushing,4,40.75838,-73.83306,22972832
250,Prospect Heights,2,40.67534,-73.96825,75095254
251,Jamaica,4,40.67129,-73.77873,41692454
252,South Ozone Park,4,40.6720111,-73.811453,75093471
253,Arrochar,5,40.59139,-74.07612,53815424
254,Jamaica,4,40.67870893,-73.7925702,86395223
255,Kew Gardens Hills,4,40.7183,-73.81433,30749019
256,Laurelton,4,40.67576,-73.74598,68660987
257,South Ozone Park,4,40.67286,-73.79686,28041818
258,Morris Park,1,40.8509,-73.86054,20014072
259,Jamaica,4,40.68430636,-73.76161844,96898200
260,Rosedale,4,40.65479,-73.73499,96248809
261,St. Albans,4,40.70576,-73.75703,64737786
262,Arverne,4,40.59927125,-73.79098885,94921157
263,Parkchester,1,40.830412,-73.8765881,93980108
264,Belmont,1,40.85476,-73.88898,71039092
265,Ozone Park,4,40.68444,-73.8392,89744157
266,Wakefield,1,40.89913878,-73.85618397,78635104
267,Rosedale,4,40.65165,-73.73117,73033368
268,Woodhaven,4,40.68524,-73.86503,50721578
269,Norwood,1,40.87209,-73.87539,10256457
270,Morris Park,1,40.84771,-73.84733,38871661
271,Parkchester,1,40.84026688,-73.85596667,87614323
272,East Elmhurst,4,40.76734,-73.86803,49055211
273,Harlem,3,40.8234,-73.95603,96899100
274,Harlem,3,40.81752,-73.94521,46913873
275,Rosebank,5,40.6137,-74.06728,53088652
276,Woodhaven,4,40.6864,-73.86599,10269328
277,Tompkinsville,5,40.63166,-74.09488,64061217
278,East New York,2,40.66048,-73.87803,50755670
279,Far Rockaway,4,40.60563,-73.74971,37750065
280,St. George,5,40.64084009,-74.08648236,88386509
281,East Flatbush,2,40.64334,-73.9478,40516321
282,Edenwald,1,40.89213,-73.84204,63332149
283,Bay Ridge,2,40.63362,-74.01823,52280214
284,4 Village,4,40.7045,-73.7354,30425770
285,East New York,2,40.67321611,-73.89150736,95132053
286,Baychester,1,40.87059,-73.83871,74068168
287,Far Rockaway,4,40.59614,-73.76051,71383664
288,Midtown,3,40.74567,-73.99055,46816415
289,East New York,2,40.66098,-73.88861,33526710
290,Baychester,1,40.87076,-73.83889,74659085
291,East Flatbush,2,40.64256,-73.94523,48017619
292,East Village,3,40.73353594,-73.99016218,42815488
293,Canarsie,2,40.64085407,-73.90996878,87857892
294,Wakefield,1,40.89824,-73.85871,75660606
295,Ridgewood,4,40.70207,-73.90246,64803095
296,Canarsie,2,40.64248,-73.90425,24961967
297,Crown Heights,2,40.6713276,-73.9551087,67962032
298,Williamsbridge,1,40.87886,-73.8449,54091057
299,Kingsbridge,1,40.86985,-73.89933,68623013
300,Bay Ridge,2,40.63254,-74.03161,16776959
301,Midtown,3,40.75705,-73.97909,43265776
302,Crown Heights,2,40.66651,-73.92978,37058304
303,Flatbush,2,40.6343,-73.95244,98487713
304,Forest Hills,4,40.73361,-73.85461,36525799
305,Harlem,3,40.81273,-73.94415,35570396
306,Harlem,3,40.82392,-73.95409,35684442
307,Rego Park,4,40.72996,-73.85507,17231011
308,Park Slope,2,40.67097431,-73.97809766,42249744
309,Corona,4,40.74598,-73.85674,57844506
310,Williamsburg,2,40.71269,-73.9635,40633892
311,Kingsbridge,1,40.8709361,-73.900649,77268315
312,Sheepshead Bay,2,40.60031,-73.95353,47881216
313,East New York,2,40.6643764,-73.87910387,98470055
314,Washington Heights,3,40.85235,-73.93402,51493500
315,Ditmars Steinway,4,40.77588056,-73.91300116,81092741
316,Ditmars Steinway,4,40.77724,-73.9076,75586430
317,Harlem,3,40.8241688,-73.9416078,96009525
318,East Harlem,3,40.80107,-73.9378,77844109
319,Greenpoint,2,40.72163,-73.940231,48830865
320,Wakefield,1,40.89719269,-73.85147173,86380635
321,Harlem,3,40.81997,-73.94058,50915436
322,Astoria,4,40.76596,-73.92276,49044619
323,Williamsburg,2,40.7072505,-73.9399195,804194
324,Washington Heights,3,40.83806,-73.93792,74223203
325,Chelsea,3,40.74752,-73.99212,53576447
326,Melrose,1,40.81742589,-73.92135355,31201815
327,Astoria,4,40.76695647,-73.91935365,83786708
328,Harlem,3,40.81547,-73.939,60066820
329,Fort Greene,2,40.69561134,-73.97587407,77483631
330,East Village,3,40.73178594,-73.98634059,95382875
331,Midtown,3,40.75759776,-73.96990678,66441847
332,Midtown,3,40.7568,-73.9648,28132314
333,Bedford-Stuyvesant,2,40.68511,-73.91927,158061
334,Upper East Side,3,40.78042766,-73.94886392,52718808
335,Williamsburg,2,40.71837,-73.95117,72084608
336,DUMBO,2,40.70383,-73.98628,63766009
337,Woodside,4,40.74491,-73.91192,4711070
338,Chelsea,3,40.75069,-73.99572,61441256
339,Midtown,3,40.748,-73.9871,53848694
340,Theater District,3,40.76056,-73.98706,38529246
341,Lower East Side,3,40.71991,-73.98318,45685520
342,Tribeca,3,40.71861,-74.00337,21689998
343,Civic Center,3,40.7132,-74.005,3803622
344,Midtown,3,40.76462,-73.98008,51501424
345,Chinatown,3,40.71704,-73.99121,12360843
346,Flatiron District,3,40.74345,-73.99156,67250083
347,Upper West Side,3,40.79907,-73.96123,58354798
348,Gramercy,3,40.73324,-73.98396,9106711
349,Forest Hills,4,40.72937,-73.85137,66233356
350,East Village,3,40.73052,-73.98584,21296642
351,Kips Bay,3,40.7398482,-73.9801503,68976931
352,Midtown,3,40.76451,-73.9836,34485694
353,Gramercy,3,40.73559,-73.9835,24473713
354,Kips Bay,3,40.74113,-73.9815,21473314
355,Gramercy,3,40.73492,-73.98454,22751269
356,Nolita,3,40.72021,-73.99426,65425
357,Hell's Kitchen,3,40.76141834,-73.98921579,87363127
358,Kips Bay,3,40.73966,-73.98405,96812542
359,Midtown,3,40.74498,-73.98754,39921646
360,Hell's Kitchen,3,40.76689,-73.98713,36839214
361,Hell's Kitchen,3,40.76133,-73.99407,49346405
362,East Village,3,40.72986881,-73.98836835,74065489
363,Midtown,3,40.75037,-73.9811,15083571
364,Hell's Kitchen,3,40.76101,-73.99101,52834116
365,Murray Hill,3,40.74809247,-73.97973307,10211678
366,Hell's Kitchen,3,40.75854,-73.99415,89129956
367,Bedford-Stuyvesant,2,40.6828,-73.95248,14731939
368,Bath Beach,2,40.60769,-74.0096,15191179
369,Upper East Side,3,40.77769,-73.95247,77262252
370,Kingsbridge,1,40.87469,-73.90169,22250850
371,Park Slope,2,40.67788,-73.97897,75222559
372,Tremont,1,40.84187,-73.89265,90003165
373,Midtown,3,40.74545,-73.98232,53604923
374,Chelsea,3,40.748581,-73.995651,52039176
375,Hell's Kitchen,3,40.76255,-73.9918,47889158
376,Hell's Kitchen,3,40.76150327,-73.99166416,81832590
377,Midtown,3,40.7444291,-73.9857968,10402415
378,Midtown,3,40.7638,-73.98189,66516372
379,Midtown,3,40.74336,-73.9821,46960664
380,Upper East Side,3,40.776889,-73.95408,69038741
381,Kew Gardens Hills,4,40.72426,-73.81442,29570523
382,Washington Heights,3,40.853,-73.9361,28197084
383,East New York,2,40.6718,-73.89153,43149336
384,East Flatbush,2,40.6562,-73.93877,24352967
385,Midtown,3,40.7444,-73.9879,39921812
386,Jamaica,4,40.70263,-73.77943,46490720
387,Hell's Kitchen,3,40.76454,-73.98953,40624423
388,Hell's Kitchen,3,40.76679,-73.99154,40623829
389,East Morrisania,1,40.83085,-73.89246,38116815
390,Little Italy,3,40.71933,-73.994843,36600797
391,Chelsea,3,40.74547,-74.00389,73244502
392,Chelsea,3,40.74552,-73.99227,47596692
393,East Flatbush,2,40.6593701,-73.93820514,95337755
394,Kips Bay,3,40.7433,-73.97802,53076064
395,Washington Heights,3,40.83485,-73.94943,808476
396,Midtown,3,40.7618,-73.97579,52551976
397,Bedford-Stuyvesant,2,40.68369,-73.91665,49799029
398,Bedford-Stuyvesant,2,40.69101,-73.93175,51971986
399,Bedford-Stuyvesant,2,40.69001,-73.92452,52822073
400,East Harlem,3,40.79679,-73.93805,12025968
401,Upper East Side,3,40.77013,-73.95517,11421969
402,South Ozone Park,4,40.67144,-73.79488,68647391
403,Tremont,1,40.84283,-73.89312,64702245
404,Kew Gardens,4,40.70507,-73.83219,47732997
405,Rosedale,4,40.65564,-73.73872,47183756
406,Fresh Meadows,4,40.7423936,-73.78796789,89408958
407,Cypress Hills,2,40.68776,-73.87038,19884639
408,4 Village,4,40.7058,-73.73557,54263192
409,Baychester,1,40.8702752,-73.8386786,66004138
410,Midwood,2,40.62803,-73.95819,46151252
411,Glendale,4,40.70503,-73.88245,62966335
412,Flushing,4,40.76541,-73.8284,89357315
413,East New York,2,40.66529422,-73.88192691,99068646
414,Kew Gardens,4,40.70679,-73.83603,51387550
415,Kingsbridge,1,40.86639,-73.90151,4296710
416,Flushing,4,40.74379,-73.83336,30593915
417,Tompkinsville,5,40.6283803,-74.0835951,68055750
418,Harlem,3,40.8192713,-73.953777,80934837
419,West Farms,1,40.83973,-73.88043,53990090
420,Melrose,1,40.82122,-73.91399,76667788
421,Harlem,3,40.82295,-73.94433,310338
422,East Village,3,40.7267,-73.98511,54704715
423,Park Slope,2,40.66588,-73.97945,28489062
424,Fort Greene,2,40.69174266,-73.97826687,87673012
425,Clinton Hill,2,40.68702,-73.96307,32287174
426,Williamsburg,2,40.70721769,-73.96742643,83864382
427,Prospect-Lefferts Gardens,2,40.65774,-73.96127,39916681
428,Carroll Gardens,2,40.68428,-73.98987,9022864
429,Washington Heights,3,40.85389,-73.93628,12871708
430,Park Slope,2,40.67634,-73.97666,432823
431,Mount Hope,1,40.8485914,-73.9042131,95076035
432,Washington Heights,3,40.85812,-73.93412,1359130
433,East Elmhurst,4,40.7577,-73.89814,74693230
434,Bedford-Stuyvesant,2,40.67754,-73.91621,53456043
435,Concourse Village,1,40.827215,-73.915244,76254457
436,Norwood,1,40.87303,-73.88001,8554547
437,Melrose,1,40.82252,-73.91268,91108962
438,Astoria,4,40.76849,-73.92412,52115109
439,Williamsburg,2,40.71336,-73.93787,16534337
440,Washington Heights,3,40.85283,-73.92877,78350469
441,Bedford-Stuyvesant,2,40.67751,-73.91961,52127911
442,Williamsbridge,1,40.87749,-73.864,51210127
443,Astoria,4,40.76771,-73.93076,50277469
444,Greenpoint,2,40.73196,-73.95058,19588045
445,Williamsburg,2,40.70822,-73.942,50287920
446,Bedford-Stuyvesant,2,40.6951,-73.94558,44179445
447,Astoria,4,40.76271,-73.90882,4037522
448,Bedford-Stuyvesant,2,40.68131,-73.90962,60462313
449,Bedford-Stuyvesant,2,40.67831,-73.92146,16708692
450,Bushwick,2,40.68831,-73.90989,61452590
451,Park Slope,2,40.67438,-73.97541,5013564
452,Bushwick,2,40.6894,-73.91884,51705833
453,Bedford-Stuyvesant,2,40.68458,-73.94413,39485858
454,Chelsea,3,40.74844,-73.99665,3636601
455,Morningside Heights,3,40.8038,-73.96531,66117969
456,Chelsea,3,40.74476589,-73.99986376,10247233
457,Upper East Side,3,40.78329,-73.95061,42788958
458,Williamsburg,2,40.71525767,-73.94526271,93322902
459,Upper East Side,3,40.77629,-73.95646,61246026
460,Upper East Side,3,40.76842,-73.95226,54725904
461,Gowanus,2,40.68314,-73.98769,47239416
462,Sunset Park,2,40.66206,-73.99336,47292906
463,Windsor Terrace,2,40.65922,-73.97898,13371699
464,Bedford-Stuyvesant,2,40.69261,-73.92991,43714286
465,Upper East Side,3,40.7654,-73.96709,98169829
466,Greenpoint,2,40.73385,-73.95846,51402678
467,Bushwick,2,40.69157,-73.92525,68694830
468,Bedford-Stuyvesant,2,40.69795,-73.93928,60053242
469,Downtown 2,2,40.69982,-73.98697,35149019
470,Bedford-Stuyvesant,2,40.69259,-73.93214,47101654
471,East Flatbush,2,40.65272,-73.94348,95159854
472,Maspeth,4,40.73392,-73.89415,96319736
473,Elmhurst,4,40.7412,-73.8903,68853036
474,Downtown 2,2,40.69767,-73.98696,35149452
475,Upper East Side,3,40.78205,-73.9514,52842845
476,Prospect-Lefferts Gardens,2,40.6632,-73.95353,21948571
477,Long Island City,4,40.74208,-73.95993,55722610
478,Upper East Side,3,40.76169,-73.96269,8985316
479,Kips Bay,3,40.74380564,-73.97601182,87314471
480,Upper West Side,3,40.78749161,-73.97590196,96082891
481,Upper West Side,3,40.79381983,-73.97607764,80346974
482,Williamsburg,2,40.72027,-73.95513,5536638
483,Bushwick,2,40.69003,-73.91253,53495710
484,Bedford-Stuyvesant,2,40.67903,-73.95427,48267691
485,Williamsburg,2,40.70873,-73.96518,52868962
486,Bedford-Stuyvesant,2,40.69475,-73.94682,9116734
487,Bedford-Stuyvesant,2,40.69377238,-73.94533646,50014718
488,Financial District,3,40.70501,-74.0082,24282118
489,South Slope,2,40.66157,-73.98741,31881052
490,University Heights,1,40.85981,-73.9063,169306
491,Chelsea,3,40.74622033,-73.99251404,99345672
492,Cypress Hills,2,40.68031,-73.88584,51620955
493,Harlem,3,40.8117,-73.94558,9576812
494,East Village,3,40.72421,-73.98509,27883
495,Upper East Side,3,40.78428234,-73.94725317,92819383
496,Harlem,3,40.80729,-73.95251,37403873
497,Upper West Side,3,40.80185,-73.96557,45157580
498,Upper East Side,3,40.770977,-73.95639,53260850
499,Upper West Side,3,40.79889,-73.96186,15528972
500,East Harlem,3,40.78815,-73.94322,53475354
501,Upper East Side,3,40.76836,-73.95273,50740601
502,Midtown,3,40.7583399,-73.96441511,78604530
503,Upper East Side,3,40.77188,-73.95345,51175460
504,Financial District,3,40.7092991,-74.0078252,88203165
505,Crown Heights,2,40.67325,-73.91569,44662666
506,Chinatown,3,40.71626,-73.99093,45045785
507,Harlem,3,40.81287,-73.94537,10196450
508,Midtown,3,40.74835,-73.96767,10162688
509,Upper West Side,3,40.79985,-73.9698,6581248
510,Midtown,3,40.7646,-73.98262,40860829
511,Upper East Side,3,40.77499,-73.95844,13623987
512,Williamsburg,2,40.71017,-73.94675,58600013
513,Williamsburg,2,40.7118809,-73.9538803,69375667
514,Chelsea,3,40.7542,-73.99852,64629090
515,Upper East Side,3,40.76062113,-73.9593505,10055925
516,Chelsea,3,40.749454,-73.996483,1479283
517,East New York,2,40.67611003,-73.88515024,98862719
518,Midtown,3,40.751708,-73.9711853,78621929
519,Bull's Head,5,40.60909741,-74.1598717,80078465
520,Astoria,4,40.76798,-73.93325,53211837
521,Midtown,3,40.75042,-73.97153,25371837
522,Lower East Side,3,40.72025,-73.9938,47996191
523,Lower East Side,3,40.7195987,-73.99175868,86226845
524,Brownsville,2,40.65735,-73.91102,62239120
525,Ditmars Steinway,4,40.7767119,-73.9077637,65032262
526,Gramercy,3,40.73406,-73.98583,48483049
527,SoHo,3,40.7244,-74.00794,34071700
528,Gramercy,3,40.73322975,-73.98173829,81372366
529,Chinatown,3,40.71363,-73.99881,12327606
530,Navy Yard,2,40.70282491,-73.98001308,81296070
531,Midtown,3,40.74768,-73.98693,47396746
